entity_id,entity_type,department,role,privilege_level,manager,home_office,home_lat,home_lon,home_country,home_asn,home_isp,usual_os,usual_browser,usual_auth_method,login_start_hour,login_end_hour,mfa_enabled,vpn_habit,works_weekends,schedule_type
IOT018,iot_device,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT019,iot_device,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT020,iot_device,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT021,iot_device,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT022,iot_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT023,iot_device,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT024,iot_device,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT025,iot_device,OT_Operations,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT026,iot_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT027,iot_device,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT028,iot_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT029,iot_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT030,iot_device,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT031,iot_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT032,iot_device,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT033,iot_device,OT_Operations,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT034,iot_device,OT_Operations,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT035,iot_device,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT036,iot_device,OT_Operations,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT037,iot_device,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT038,iot_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT039,iot_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT040,iot_device,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IND001,industrial_controller,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND002,industrial_controller,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND003,industrial_controller,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND004,industrial_controller,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND005,industrial_controller,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND006,industrial_controller,OT_Operations,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND007,industrial_controller,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND008,industrial_controller,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND009,industrial_controller,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND010,industrial_controller,OT_Operations,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND011,industrial_controller,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND012,industrial_controller,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND013,industrial_controller,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND014,industrial_controller,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND015,industrial_controller,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND016,industrial_controller,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND017,industrial_controller,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND018,industrial_controller,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND019,industrial_controller,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IND020,industrial_controller,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
SER001,server,IT_Ops,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER002,server,IT_Ops,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER003,server,IT_Ops,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER004,server,IT_Ops,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER005,server,IT_Ops,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER006,server,IT_Ops,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER007,server,IT_Ops,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER008,server,IT_Ops,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER009,server,IT_Ops,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER010,server,IT_Ops,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER011,server,IT_Ops,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER012,server,IT_Ops,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER013,server,IT_Ops,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER014,server,IT_Ops,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER015,server,IT_Ops,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER016,server,IT_Ops,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER017,server,IT_Ops,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER018,server,IT_Ops,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER019,server,IT_Ops,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER020,server,IT_Ops,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER021,server,IT_Ops,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER022,server,IT_Ops,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER023,server,IT_Ops,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER024,server,IT_Ops,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
SER025,server,IT_Ops,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,N/A,certificate,0,23,False,False,True,always_on
